date,area_name,population,water_supplied_liters,water_consumed_liters,temperature_c,rainfall_mm,humidity_percent,complaints_count,leak_reports,supply_status
2024-12-14,Ondipudur,12540,269669,201836,34.1,69.3,94.9,22,1,Normal
2024-12-14,Hope College,24248,266050,62333,33.5,57.9,91.1,8,4,Delayed
2024-12-14,Chinniyampalayam,18353,90039,317834,31.4,131.3,46.7,9,4,Normal
2024-12-14,Neelikonampalayam,19431,242292,239707,23.6,3.6,61.2,6,10,Low Pressure
2024-12-14,Podanur,15271,219695,223573,28.8,75.7,64.8,17,8,No Supply
2024-12-14,Kuniyamuthur,24974,191729,94080,22.6,67.7,49.9,15,4,Normal
2024-12-14,Sundarapuram,14637,110840,147951,21.6,43.2,93.3,8,2,Normal
2024-12-14,Perur,6020,119692,237765,34.3,120.1,49.0,6,7,Delayed
2024-12-14,Madukkarai,3522,278038,76271,29.6,13.3,87.5,18,1,Low Pressure
2024-12-14,Kurichi,18657,259347,50807,28.8,128.3,67.4,13,1,Delayed
2024-12-14,Kuniamuthur,9343,190222,216607,22.3,56.0,74.3,20,5,Low Pressure
2024-12-14,Malumichampatti,20400,156208,105277,29.8,3.4,81.0,5,5,Normal
2024-12-14,Selvapuram,11262,326267,115312,21.5,102.1,86.3,34,8,No Supply
2024-12-14,Vellalore,15159,292153,295665,22.2,118.0,73.4,17,10,Delayed
2024-12-14,Chettipalayam,7021,221490,146943,38.8,44.7,67.9,18,0,Delayed
2024-12-14,Irugur,6432,245842,210060,22.1,68.7,88.3,18,6,Normal
2024-12-14,Sulur,4561,240290,142331,29.9,6.1,64.7,24,9,Normal
2024-12-14,Nallampalayam,22393,85462,84643,24.3,135.4,80.6,2,2,Low Pressure
2024-12-14,Annur,11013,267661,90202,36.9,107.4,51.2,5,2,Delayed
2024-12-14,Mettupalayam Road,8042,146292,129083,27.9,118.9,45.0,31,0,Low Pressure
2024-12-14,PN Palayam,6086,280267,187863,28.7,3.9,76.4,17,4,Normal
2024-12-14,Tatabad,18732,221688,68527,27.2,26.3,94.0,18,5,Delayed
2024-12-14,Lakshmi Mills,9070,338437,167669,27.5,88.0,83.4,20,7,Normal
2024-12-14,Five Roads,18238,337567,307339,21.9,122.3,51.5,12,0,No Supply
2024-12-14,Puliakulam,23937,207541,233180,31.3,89.6,48.8,14,3,Low Pressure
2024-12-14,Udayampalayam,22257,214211,54844,37.8,62.8,61.5,28,6,No Supply
2024-12-14,Ramanathapuram,3702,80124,181148,25.7,117.2,57.4,19,9,Delayed
2024-12-14,Trichy Road,15965,218348,61443,38.9,119.3,69.7,1,10,No Supply
2024-12-14,Peedampalli,18231,285405,307070,24.7,9.1,62.2,10,11,Normal
2024-12-14,Kovilpalayam,22076,126091,127121,37.8,59.8,91.5,7,1,Low Pressure
2024-12-14,Idigarai,6429,145565,240928,38.9,54.3,61.7,15,7,Delayed
2024-12-14,NGGO Colony,8672,286008,276607,24.5,77.3,87.0,29,4,No Supply
2024-12-14,Sitra,15791,62874,115204,32.3,47.0,78.7,32,9,No Supply
2024-12-14,Vilangudi,6713,63652,162072,38.1,86.8,58.4,28,2,No Supply
2024-12-14,Edayarpalayam,4082,295286,92866,25.1,53.0,71.9,22,5,No Supply
2024-12-14,Karumathampatti,7582,279113,83097,31.4,8.5,73.6,9,1,Low Pressure
2024-12-14,Kovaipudur,11927,127103,89406,27.7,30.0,82.3,28,10,No Supply
2024-12-14,Telungupalayam,13224,220665,197597,26.0,109.7,51.8,18,0,Delayed
2024-12-14,Sivanandhapuram,23715,251372,117082,36.6,64.6,66.0,12,6,Low Pressure
2024-12-14,Appanaickenpatti,10052,209063,119099,23.1,139.4,61.1,3,11,Delayed
2024-12-14,Vadavalli West,9575,81759,215020,25.4,70.8,83.8,9,6,Delayed
2024-12-14,Kamarajar Road,11683,226935,86105,21.3,98.6,76.0,33,2,No Supply
2024-12-14,Red Fields,4632,72024,201138,24.0,94.3,68.2,28,9,No Supply
2024-12-14,Bharathi Nagar,20912,139013,313704,36.6,69.4,70.4,11,5,Low Pressure
2024-12-14,Balaji Nagar,13877,77045,246681,29.2,129.6,45.4,5,8,Low Pressure
2024-12-14,Sri Ram Nagar,18460,179387,103152,25.8,135.8,70.5,24,0,Normal
2024-12-14,Vivekananda Nagar,20020,77553,177667,34.8,132.5,64.1,2,4,Delayed
2024-12-14,Shanmuga Nagar,5295,142359,61183,30.0,92.3,50.3,16,9,No Supply
2024-12-14,Subramaniyapuram,22458,200287,313152,30.9,132.5,68.0,34,7,Low Pressure
2024-12-14,Ram Nagar,14646,195055,196873,32.4,34.5,48.0,34,6,No Supply
2024-12-14,Alagesan Road,16352,295812,171765,33.6,116.1,51.9,24,11,Normal
2024-12-14,Nehru Nagar,8410,168548,71549,28.7,25.0,66.0,19,3,No Supply
2024-12-14,Sowripalayam,23242,349716,274006,23.3,77.5,82.4,8,8,No Supply
2024-12-14,Avarampalayam,17906,121083,326262,23.8,78.1,50.7,23,7,No Supply
2024-12-14,Chokkampudur,6481,307958,61172,21.8,59.8,92.2,5,3,Delayed
2024-12-14,Marudhamalai Road,7177,260613,150270,35.8,103.9,88.8,3,0,Normal
2024-12-14,Thirumalayampalayam,22726,249821,193405,35.4,129.6,89.0,30,3,Delayed
2024-12-15,Gandhipuram,6537,127323,82092,36.8,6.7,92.2,4,8,Delayed
2024-12-15,RS Puram,11615,313023,301955,38.7,111.3,75.2,4,3,Normal
2024-12-15,Saibaba Colony,17043,313415,162273,29.6,41.3,49.6,20,3,Low Pressure
2024-12-15,Peelamedu,12869,91079,240847,23.2,106.1,74.4,12,6,Low Pressure
2024-12-15,Ukkadam,5807,267592,154698,29.3,0.4,94.7,8,7,No Supply
2024-12-15,Singanallur,6134,130939,290014,36.0,69.2,70.8,26,10,No Supply
2024-12-15,Ganapathy,11334,335251,108921,22.8,46.3,58.4,12,11,Low Pressure
2024-12-15,Saravanampatti,9555,92209,64234,22.1,108.6,75.3,28,9,Normal
2024-12-15,Kalapatti,18902,161045,115842,28.7,124.8,91.5,9,4,No Supply
2024-12-15,Thudiyalur,17966,297604,308152,37.0,132.7,77.9,17,1,Delayed
2024-12-15,Koundampalayam,19621,349685,229639,23.2,129.3,93.1,25,6,No Supply
2024-12-15,Vadavalli,14500,254248,144888,38.3,16.3,91.4,11,11,Normal
2024-12-15,Race Course,17935,329996,215683,23.1,69.0,70.6,15,6,Normal
2024-12-15,Town Hall,24717,303235,136367,23.4,51.1,50.4,27,11,Normal
2024-12-15,Sidhapudur,15093,297208,196668,30.2,48.8,74.3,1,2,Low Pressure
2024-12-15,Avinashi Road,19603,326463,240341,35.7,28.7,64.2,19,4,Delayed
2024-12-15,Ondipudur,11990,292106,162989,32.4,20.0,88.5,29,5,Low Pressure
2024-12-15,Hope College,21880,168081,77972,31.1,125.2,60.3,33,3,Normal
2024-12-15,Chinniyampalayam,24127,163445,145103,30.8,17.7,72.9,10,10,Delayed
2024-12-15,Neelikonampalayam,19483,218539,256690,35.9,97.7,47.5,33,11,Delayed
2024-12-15,Podanur,23251,264787,60063,25.4,19.5,57.9,1,2,Low Pressure
2024-12-15,Kuniyamuthur,9213,209840,187784,32.2,67.0,46.9,33,6,No Supply
2024-12-15,Sundarapuram,20709,112110,256947,38.6,29.6,76.9,25,10,Normal
2024-12-15,Perur,7728,182220,149396,35.0,22.7,77.8,3,9,No Supply
2024-12-15,Madukkarai,21569,179788,325147,27.8,3.3,92.5,24,3,Delayed
2024-12-15,Kurichi,9313,333626,314104,24.5,57.3,85.1,32,0,Low Pressure
2024-12-15,Kuniamuthur,10222,309096,110145,36.1,111.9,77.7,26,1,Normal
2024-12-15,Malumichampatti,8988,81135,84586,24.8,32.4,53.3,22,0,Normal
2024-12-15,Selvapuram,14199,74408,304173,31.8,11.8,67.1,2,3,Normal
2024-12-15,Vellalore,3317,129141,203916,28.0,82.1,52.7,23,2,Normal
2024-12-15,Chettipalayam,16913,164851,279848,31.6,100.7,85.8,14,0,Normal
2024-12-15,Irugur,21154,327233,243655,30.9,137.0,51.6,20,9,Delayed
2024-12-15,Sulur,18933,76310,328647,28.6,83.0,87.5,3,10,Normal
2024-12-15,Nallampalayam,4823,273346,286339,29.1,74.9,79.7,31,3,Normal
2024-12-15,Annur,10015,261138,131625,31.8,40.8,86.6,34,3,No Supply
2024-12-15,Mettupalayam Road,9187,223694,285980,21.4,2.5,47.3,6,3,Low Pressure
2024-12-15,PN Palayam,21465,263019,281160,28.4,36.4,64.7,18,3,No Supply
2024-12-15,Tatabad,5168,102954,318295,28.3,51.7,83.7,28,5,Low Pressure
2024-12-15,Lakshmi Mills,24094,180716,281252,32.7,32.1,55.1,17,11,Low Pressure
2024-12-15,Five Roads,3237,324771,207514,24.7,52.7,87.6,21,8,No Supply
2024-12-15,Puliakulam,8529,264599,118116,35.7,117.4,46.0,23,9,Low Pressure
2024-12-15,Udayampalayam,18454,243104,269685,27.7,112.0,88.2,17,5,No Supply
2024-12-15,Ramanathapuram,4717,235201,76458,38.4,125.5,47.6,16,11,Low Pressure
2024-12-15,Trichy Road,6241,193402,72987,37.9,55.0,58.3,17,7,No Supply
2024-12-15,Peedampalli,3771,252029,154341,32.7,25.3,54.6,27,2,Delayed
2024-12-15,Kovilpalayam,24112,295075,188708,32.6,116.6,55.4,17,9,Low Pressure
2024-12-15,Idigarai,15915,307043,251782,25.1,115.8,62.7,12,10,Low Pressure
2024-12-15,NGGO Colony,22428,218637,290946,26.7,105.2,87.6,28,2,Normal
2024-12-15,Sitra,5227,196611,153853,26.8,19.9,83.0,34,2,Delayed
2024-12-15,Vilangudi,18032,343147,142726,31.1,23.4,74.2,2,3,No Supply
2024-12-15,Edayarpalayam,13705,108609,138815,21.1,102.2,93.7,6,3,Normal
2024-12-15,Karumathampatti,23707,188503,69998,25.1,69.2,68.8,29,6,Low Pressure
2024-12-15,Kovaipudur,6483,196233,67991,29.2,91.2,66.8,20,6,Low Pressure
2024-12-15,Telungupalayam,12927,346187,198193,30.9,105.5,67.7,19,7,No Supply
2024-12-15,Sivanandhapuram,21255,173715,197444,35.2,101.7,78.9,20,3,No Supply
2024-12-15,Appanaickenpatti,13673,324183,319658,23.5,66.5,57.4,28,9,Delayed
2024-12-15,Vadavalli West,3334,65684,249830,32.6,29.6,87.3,24,1,Delayed
2024-12-15,Kamarajar Road,12857,110680,195456,26.6,99.9,93.0,2,7,No Supply
2024-12-15,Red Fields,23189,252291,324761,23.3,99.1,68.5,30,0,Normal
2024-12-15,Bharathi Nagar,5994,205315,180538,23.1,41.3,63.4,26,5,Low Pressure
2024-12-15,Balaji Nagar,11179,152198,62486,28.0,91.5,81.7,26,8,Delayed
2024-12-15,Sri Ram Nagar,19363,131795,172586,32.4,77.3,84.1,2,4,Delayed
2024-12-15,Vivekananda Nagar,23062,305361,117842,29.5,125.6,58.0,20,4,Delayed
2024-12-15,Shanmuga Nagar,21273,314150,82312,31.8,79.4,57.8,10,6,No Supply
2024-12-15,Subramaniyapuram,12772,248236,192662,34.8,53.5,65.8,7,4,Low Pressure
2024-12-15,Ram Nagar,13924,203965,206012,25.8,40.2,68.9,1,3,Delayed
2024-12-15,Alagesan Road,14209,339197,253666,37.0,4.8,82.2,19,5,Low Pressure
2024-12-15,Nehru Nagar,22859,157172,176323,21.6,59.2,57.2,30,3,Delayed
2024-12-15,Sowripalayam,23338,62105,172765,30.1,23.9,56.3,11,7,Delayed
2024-12-15,Avarampalayam,16821,216525,234012,24.6,4.6,45.5,32,1,No Supply
2024-12-15,Chokkampudur,14811,319947,202481,38.1,136.8,45.1,33,1,Delayed
2024-12-15,Marudhamalai Road,19625,216348,82219,22.0,137.9,77.5,18,5,Normal
2024-12-15,Thirumalayampalayam,9287,313843,312508,23.8,123.7,50.0,9,6,Normal
2024-12-16,Gandhipuram,15791,66083,240811,32.6,83.4,48.8,4,8,No Supply
2024-12-16,RS Puram,4247,190931,97389,28.7,55.4,85.0,23,2,Normal
2024-12-16,Saibaba Colony,6640,313269,91095,27.6,68.2,84.2,21,11,Delayed
2024-12-16,Peelamedu,17031,279928,268545,28.3,27.2,53.1,26,0,Normal
2024-12-16,Ukkadam,8672,179249,155420,29.0,102.4,80.0,28,9,No Supply
2024-12-16,Singanallur,21597,90858,177560,21.8,111.7,49.6,24,8,Normal
2024-12-16,Ganapathy,22779,348784,66442,34.5,103.0,72.4,8,0,No Supply
2024-12-16,Saravanampatti,13921,222174,126504,36.4,56.2,78.6,5,1,Normal
2024-12-16,Kalapatti,12655,126773,196432,36.6,109.4,81.9,28,11,No Supply
2024-12-16,Thudiyalur,20823,194557,185341,25.6,44.9,68.6,6,4,Normal
2024-12-16,Koundampalayam,4313,196917,143089,22.7,35.1,91.5,9,2,No Supply
2024-12-16,Vadavalli,12872,213855,233683,32.9,3.8,57.7,17,10,No Supply
2024-12-16,Race Course,15432,347804,55938,35.6,100.7,69.1,23,8,Delayed
2024-12-16,Town Hall,22936,108026,253109,30.3,129.5,66.8,27,11,No Supply
2024-12-16,Sidhapudur,16506,138633,221624,38.1,74.7,64.5,17,7,Low Pressure
2024-12-16,Avinashi Road,21088,285923,245934,31.4,132.6,45.5,33,7,No Supply
2024-12-16,Ondipudur,6188,126803,276271,27.2,117.9,91.8,17,3,Normal
2024-12-16,Hope College,3620,257933,317360,26.8,66.9,45.4,3,10,Low Pressure
2024-12-16,Chinniyampalayam,10124,327879,158236,26.2,136.3,71.0,17,1,Low Pressure
2024-12-16,Neelikonampalayam,7448,270200,297810,31.8,80.7,80.3,7,10,No Supply
2024-12-16,Podanur,12360,304293,213238,36.8,89.2,57.1,10,11,Delayed
2024-12-16,Kuniyamuthur,12783,129109,223663,30.0,139.4,60.6,34,1,Delayed
2024-12-16,Sundarapuram,5566,147638,135087,22.8,130.0,69.2,4,4,Low Pressure
2024-12-16,Perur,16769,139795,274147,28.9,15.7,81.1,28,3,Normal
2024-12-16,Madukkarai,4578,88989,61363,22.9,130.4,76.2,22,7,Low Pressure
2024-12-16,Kurichi,10653,130223,264612,25.5,17.8,75.7,33,11,Low Pressure
2024-12-16,Kuniamuthur,7696,338527,256917,31.1,94.6,85.8,13,3,Delayed
2024-12-16,Malumichampatti,22026,280242,206497,33.0,6.4,57.4,21,11,Normal
2024-12-16,Selvapuram,20996,247140,85892,38.4,29.1,61.6,16,0,No Supply
2024-12-16,Vellalore,6982,270293,308851,24.7,103.7,67.5,13,3,Low Pressure
2024-12-16,Chettipalayam,23749,204292,303402,35.8,10.5,85.0,27,1,Low Pressure
2024-12-16,Irugur,5035,207254,52083,21.6,54.5,65.2,25,2,No Supply
2024-12-16,Sulur,7430,228317,84000,24.9,123.9,73.6,26,4,No Supply
2024-12-16,Nallampalayam,7976,328356,116820,23.8,24.8,55.1,18,6,Low Pressure
2024-12-16,Annur,22262,191286,72571,38.8,65.7,90.4,15,7,No Supply
2024-12-16,Mettupalayam Road,14509,250251,50690,33.8,18.5,55.3,23,6,Low Pressure
2024-12-16,PN Palayam,15521,244821,88929,35.7,134.5,71.4,4,7,Normal
2024-12-16,Tatabad,9485,229200,288468,29.9,113.0,77.3,27,1,No Supply
2024-12-16,Lakshmi Mills,5581,226290,164408,25.4,126.4,72.2,11,7,Low Pressure
2024-12-16,Five Roads,19520,322990,257344,36.7,87.0,63.8,31,11,Delayed
2024-12-16,Puliakulam,7707,171921,238605,34.8,76.9,87.9,26,3,No Supply
2024-12-16,Udayampalayam,15894,348171,82584,23.4,135.8,64.6,2,0,Low Pressure
2024-12-16,Ramanathapuram,19055,209796,210616,24.1,98.1,61.6,23,10,Low Pressure
2024-12-16,Trichy Road,17054,201026,280537,23.2,22.4,47.8,31,3,No Supply
2024-12-16,Peedampalli,24219,128730,229506,22.2,119.7,86.7,4,0,Low Pressure
2024-12-16,Kovilpalayam,21217,216696,299236,34.2,12.3,58.1,24,8,No Supply
2024-12-16,Idigarai,24840,237815,152338,23.1,94.4,54.2,2,0,No Supply
2024-12-16,NGGO Colony,14321,278277,279044,25.0,76.8,92.2,17,8,No Supply
2024-12-16,Sitra,9186,263908,233997,31.3,59.9,49.8,3,6,Normal
2024-12-16,Vilangudi,9717,139753,108589,27.8,14.9,69.5,6,2,Normal
2024-12-16,Edayarpalayam,19893,259286,285297,23.8,122.5,86.9,19,4,No Supply
2024-12-16,Karumathampatti,16335,257999,325864,24.1,107.3,59.0,2,3,Delayed
2024-12-16,Kovaipudur,18048,319979,64787,33.2,96.9,93.8,24,10,Normal
2024-12-16,Telungupalayam,10050,135540,319883,29.2,106.2,88.0,25,5,Low Pressure
2024-12-16,Sivanandhapuram,14462,321057,277047,35.6,3.7,94.3,25,8,Low Pressure
2024-12-16,Appanaickenpatti,11829,284556,126361,31.4,23.9,94.2,31,3,No Supply
2024-12-16,Vadavalli West,19501,257316,118944,29.6,39.8,49.2,2,7,Normal
2024-12-16,Kamarajar Road,3467,334606,287474,28.5,94.7,59.0,5,6,Normal
2024-12-16,Red Fields,7541,194369,244267,22.4,56.5,92.7,17,1,Normal
2024-12-16,Bharathi Nagar,3350,206129,132029,30.6,3.5,55.8,0,8,Delayed
2024-12-16,Balaji Nagar,9611,224589,128822,29.9,5.9,69.2,4,11,Low Pressure
2024-12-16,Sri Ram Nagar,12511,289231,268803,23.7,75.0,63.7,33,10,Normal
2024-12-16,Vivekananda Nagar,12675,187830,212639,37.6,2.1,76.1,21,11,Low Pressure
2024-12-16,Shanmuga Nagar,7209,157460,162367,37.6,4.3,83.7,18,1,Normal
2024-12-16,Subramaniyapuram,3319,109197,188451,27.8,66.2,84.9,17,8,Low Pressure
2024-12-16,Ram Nagar,10238,318979,130819,24.1,49.2,47.3,17,8,Low Pressure
2024-12-16,Alagesan Road,4930,162205,93843,28.9,61.6,62.8,34,2,Delayed
2024-12-16,Nehru Nagar,5293,86889,230386,33.8,55.0,87.9,25,4,Low Pressure
2024-12-16,Sowripalayam,4965,228119,142757,26.8,98.4,82.9,5,9,Delayed
2024-12-16,Avarampalayam,6166,108693,311210,36.2,2.5,88.3,33,1,Normal
2024-12-16,Chokkampudur,24564,132280,96621,30.8,12.6,88.8,24,10,Delayed
2024-12-16,Marudhamalai Road,8250,221090,234291,28.6,130.9,90.3,4,3,Low Pressure
2024-12-16,Thirumalayampalayam,8745,196489,123737,22.6,94.2,65.9,20,0,Low Pressure
2024-12-17,Gandhipuram,6835,146307,109933,38.1,29.2,68.9,27,7,No Supply
2024-12-17,RS Puram,22413,116796,82536,33.7,90.6,89.5,19,2,No Supply
2024-12-17,Saibaba Colony,22825,91091,273242,38.7,4.3,46.3,29,5,Normal
2024-12-17,Peelamedu,4747,174760,273726,26.0,27.3,75.3,27,1,Low Pressure
2024-12-17,Ukkadam,15833,338012,223408,33.1,22.1,87.3,3,3,Normal
2024-12-17,Singanallur,18457,65154,327430,35.4,19.4,84.9,21,2,Delayed
2024-12-17,Ganapathy,20702,158466,297739,23.1,54.1,85.5,13,7,Low Pressure
2024-12-17,Saravanampatti,14102,99860,307624,33.9,136.0,47.9,18,10,Normal
2024-12-17,Kalapatti,5700,98480,104486,32.9,60.9,70.7,7,3,Low Pressure
2024-12-17,Thudiyalur,22988,232652,217295,27.0,131.0,65.5,31,3,Delayed
2024-12-17,Koundampalayam,4057,66692,200037,25.3,17.5,67.5,0,10,No Supply
2024-12-17,Vadavalli,11966,319441,179703,24.3,61.0,82.3,4,5,Normal
2024-12-17,Race Course,3251,170526,187287,30.9,15.1,60.4,0,1,No Supply
2024-12-17,Town Hall,10527,300022,200638,32.4,102.8,90.8,9,9,Delayed
2024-12-17,Sidhapudur,22131,119896,122777,23.3,13.2,53.7,27,7,Delayed
2024-12-17,Avinashi Road,5955,61654,108496,23.4,102.4,89.1,28,6,No Supply
2024-12-17,Ondipudur,7167,180875,115384,28.7,53.8,74.2,15,5,Delayed
2024-12-17,Hope College,17147,327005,108003,31.3,108.0,73.0,1,5,No Supply
2024-12-17,Chinniyampalayam,6720,268052,310470,34.7,124.4,64.7,3,8,Delayed
2024-12-17,Neelikonampalayam,19903,322448,145495,35.9,109.6,46.2,3,8,Normal
2024-12-17,Podanur,17838,345128,119022,33.2,96.9,82.6,19,6,Delayed
2024-12-17,Kuniyamuthur,11086,265254,313343,35.5,65.1,68.3,30,9,Low Pressure
2024-12-17,Sundarapuram,20049,303792,205588,21.9,10.3,71.1,1,7,Delayed
2024-12-17,Perur,21917,305888,253066,33.5,105.1,68.1,31,0,No Supply
2024-12-17,Madukkarai,10665,150559,170688,30.2,102.9,69.7,10,6,Low Pressure
2024-12-17,Kurichi,5998,216447,158126,35.3,6.9,53.0,17,0,Delayed
2024-12-17,Kuniamuthur,3129,78424,53251,36.5,85.6,85.3,27,9,Delayed
2024-12-17,Malumichampatti,23641,159225,277684,21.4,14.3,85.5,1,7,No Supply
2024-12-17,Selvapuram,9897,63005,217661,23.6,77.7,53.0,27,2,Low Pressure
2024-12-17,Vellalore,9633,148633,265264,33.3,9.8,49.6,20,1,No Supply
2024-12-17,Chettipalayam,6492,140747,154022,36.5,103.4,55.7,18,2,Normal
2024-12-17,Irugur,14103,197943,123680,27.6,11.3,60.1,14,10,Delayed
2024-12-17,Sulur,5690,315053,215641,35.0,39.3,59.9,4,6,Normal
2024-12-17,Nallampalayam,14758,152572,86856,31.8,83.3,66.4,0,4,Low Pressure
2024-12-17,Annur,4757,339618,248787,36.2,58.8,75.0,10,4,Low Pressure
2024-12-17,Mettupalayam Road,9047,114009,91317,34.8,28.6,91.3,0,9,No Supply
2024-12-17,PN Palayam,6083,257622,296120,22.9,123.8,76.9,24,8,Normal
2024-12-17,Tatabad,13134,62547,75586,32.6,87.4,86.4,18,6,No Supply
2024-12-17,Lakshmi Mills,14899,136509,294999,36.3,121.5,71.7,3,5,Low Pressure
2024-12-17,Five Roads,17294,285362,326081,33.2,127.8,78.2,27,8,Normal
2024-12-17,Puliakulam,23059,100317,58064,33.2,1.7,70.4,23,9,No Supply
2024-12-17,Udayampalayam,7706,346418,215776,30.3,68.9,76.7,8,9,Low Pressure
2024-12-17,Ramanathapuram,13436,233901,253930,35.4,26.6,64.4,11,8,Normal
2024-12-17,Trichy Road,20125,142662,180297,28.8,75.9,90.0,30,5,Normal
2024-12-17,Peedampalli,8484,294482,301893,26.4,88.0,88.8,0,1,Normal
2024-12-17,Kovilpalayam,4725,90835,310388,35.9,14.8,86.7,26,8,Normal
2024-12-17,Idigarai,5418,125546,328869,31.1,56.4,93.2,3,1,Low Pressure
2024-12-17,NGGO Colony,20202,147438,321566,29.4,106.9,56.2,2,1,No Supply
2024-12-17,Sitra,11583,286908,69946,36.4,67.1,74.8,3,11,Normal
2024-12-17,Vilangudi,21887,88538,280756,31.8,91.3,51.5,2,7,No Supply
2024-12-17,Edayarpalayam,12896,255390,133680,37.2,34.1,46.6,17,5,No Supply
2024-12-17,Karumathampatti,17610,300332,129749,32.4,0.6,90.5,28,11,Normal
2024-12-17,Kovaipudur,13500,112135,198022,21.2,90.0,46.6,18,7,No Supply
2024-12-17,Telungupalayam,22690,81713,283541,23.2,82.3,79.2,1,6,Delayed
2024-12-17,Sivanandhapuram,21019,136369,291917,31.6,44.9,63.6,21,6,Delayed
2024-12-17,Appanaickenpatti,12070,252180,276457,21.5,37.8,63.5,8,5,No Supply
2024-12-17,Vadavalli West,14103,203133,81472,27.6,9.4,79.8,10,7,Low Pressure
2024-12-17,Kamarajar Road,20086,304494,309750,37.7,89.9,67.7,20,7,Normal
2024-12-17,Red Fields,19853,84468,134515,36.4,120.4,84.7,20,5,No Supply
2024-12-17,Bharathi Nagar,24892,327679,122164,38.9,50.0,58.5,12,9,Normal
2024-12-17,Balaji Nagar,9379,255336,158840,24.1,30.7,90.4,34,4,Low Pressure
2024-12-17,Sri Ram Nagar,9135,180175,294106,32.3,134.8,85.7,3,2,No Supply
2024-12-17,Vivekananda Nagar,16602,175268,109412,22.1,95.9,74.0,3,10,Low Pressure
2024-12-17,Shanmuga Nagar,4557,86784,52273,21.4,42.5,58.4,27,5,Low Pressure
2024-12-17,Subramaniyapuram,14025,260420,275996,29.5,88.3,93.7,26,8,Normal
2024-12-17,Ram Nagar,6128,187399,157715,36.3,134.6,81.3,21,0,Normal
2024-12-17,Alagesan Road,23567,75585,142317,30.4,135.2,73.9,10,8,Low Pressure
2024-12-17,Nehru Nagar,23864,163063,124729,32.4,93.7,78.6,21,5,Delayed
2024-12-17,Sowripalayam,16741,138175,130228,29.4,60.7,49.4,13,6,Normal
2024-12-17,Avarampalayam,18669,321277,269282,30.3,128.4,65.0,20,4,Delayed
2024-12-17,Chokkampudur,8372,224756,209777,36.5,130.5,72.8,28,4,No Supply
2024-12-17,Marudhamalai Road,14800,67599,301331,35.1,73.7,71.5,13,9,Delayed
2024-12-17,Thirumalayampalayam,24781,263219,264589,31.5,89.7,82.2,32,7,No Supply
2024-12-18,Gandhipuram,11175,197008,122441,37.7,0.7,70.8,8,10,Low Pressure
2024-12-18,RS Puram,7130,216372,75909,37.9,76.9,94.5,0,7,Normal
2024-12-18,Saibaba Colony,3010,93710,162347,32.9,4.3,50.6,18,4,Low Pressure
2024-12-18,Peelamedu,20375,190219,148462,35.8,135.0,50.5,15,7,Normal
2024-12-18,Ukkadam,8530,112905,218985,25.2,85.6,79.6,2,11,Low Pressure
2024-12-18,Singanallur,22827,348756,167679,30.2,60.2,45.6,23,2,Low Pressure
2024-12-18,Ganapathy,14628,260459,88508,24.5,60.5,59.3,14,4,No Supply
2024-12-18,Saravanampatti,17095,181519,284855,26.7,18.1,80.0,33,6,Low Pressure
2024-12-18,Kalapatti,13498,315465,259934,33.5,44.9,84.8,2,6,Low Pressure
2024-12-18,Thudiyalur,5889,143749,150118,36.9,79.2,58.4,1,4,Normal
2024-12-18,Koundampalayam,23775,200786,51549,21.9,120.9,49.4,3,4,No Supply
2024-12-18,Vadavalli,17830,316011,133154,39.0,106.6,52.5,0,10,Normal
2024-12-18,Race Course,22909,225008,303494,23.7,129.9,89.5,13,2,Low Pressure
2024-12-18,Town Hall,3482,196329,197627,36.0,78.1,61.5,18,9,Low Pressure
2024-12-18,Sidhapudur,20335,302439,120624,38.3,49.0,83.5,7,6,No Supply
2024-12-18,Avinashi Road,15201,170256,223345,27.0,85.6,74.7,15,4,Delayed
2024-12-18,Ondipudur,17537,347197,161126,31.6,25.3,57.6,5,2,Low Pressure
2024-12-18,Hope College,8390,197584,151909,24.6,100.3,65.5,9,5,Normal
2024-12-18,Chinniyampalayam,23575,266269,310531,27.6,37.0,91.3,10,2,No Supply
2024-12-18,Neelikonampalayam,3978,270711,316046,37.5,58.2,92.3,4,11,No Supply
2024-12-18,Podanur,11446,254965,261445,24.7,72.5,86.1,31,2,Low Pressure
2024-12-18,Kuniyamuthur,21785,307126,316416,25.1,7.1,89.8,33,9,Delayed
2024-12-18,Sundarapuram,6920,96721,121105,24.4,39.7,92.5,10,4,Delayed
2024-12-18,Perur,3210,138424,101459,33.5,53.7,77.4,5,8,Delayed
2024-12-18,Madukkarai,13255,320412,253592,22.7,27.4,77.3,6,1,Normal
2024-12-18,Kurichi,11267,164430,307876,34.7,74.0,71.0,11,8,No Supply
2024-12-18,Kuniamuthur,13228,328175,57531,36.9,15.0,69.3,29,10,Delayed
2024-12-18,Malumichampatti,6753,283483,281568,37.4,41.7,51.5,32,4,Normal
2024-12-18,Selvapuram,8781,270923,307625,21.6,112.0,70.8,11,9,Normal
2024-12-18,Vellalore,16204,69729,267167,25.4,115.7,63.9,8,0,Delayed
2024-12-18,Chettipalayam,18609,177220,321862,32.6,93.5,88.2,30,4,Normal
2024-12-18,Irugur,3463,281978,221710,36.1,89.4,68.5,31,0,Delayed
2024-12-18,Sulur,6956,176966,225822,34.3,95.8,76.3,32,3,Low Pressure
